CMDLINE othello -g
MEM 894.128906 1775762612.5701
MEM 894.128906 1775762612.6720
MEM 894.128906 1775762612.7739
MEM 894.128906 1775762612.8757
MEM 894.128906 1775762612.9775
MEM 894.128906 1775762613.0793
MEM 894.128906 1775762613.1809
MEM 894.128906 1775762613.2828
MEM 894.128906 1775762613.3846
MEM 894.128906 1775762613.4861
MEM 894.128906 1775762613.5882
MEM 894.128906 1775762613.6901
MEM 894.128906 1775762613.7919
MEM 894.128906 1775762613.8937
MEM 894.128906 1775762613.9955
MEM 894.128906 1775762614.0970
MEM 894.128906 1775762614.1985
MEM 894.128906 1775762614.3000
MEM 894.128906 1775762614.4015
MEM 894.128906 1775762614.5031
MEM 894.128906 1775762614.6047
MEM 894.128906 1775762614.7063
MEM 894.128906 1775762614.8080
MEM 894.128906 1775762614.9098
MEM 894.128906 1775762615.0120
MEM 894.128906 1775762615.1139
MEM 894.128906 1775762615.2162
MEM 894.128906 1775762615.3178
MEM 894.128906 1775762615.4196
MEM 894.128906 1775762615.5214
MEM 894.128906 1775762615.6230
MEM 894.128906 1775762615.7247
MEM 894.128906 1775762615.8265
MEM 894.128906 1775762615.9282
MEM 894.128906 1775762616.0297
MEM 894.128906 1775762616.1313
MEM 894.128906 1775762616.2330
MEM 894.128906 1775762616.3346
MEM 894.128906 1775762616.4364
MEM 894.128906 1775762616.5384
MEM 897.609375 1775762616.6402
MEM 898.171875 1775762616.7420
MEM 900.332031 1775762616.8438
MEM 896.347656 1775762616.9456
MEM 898.031250 1775762617.0474
MEM 903.003906 1775762617.1491
MEM 899.257812 1775762617.2507
MEM 897.699219 1775762617.3525
MEM 897.699219 1775762617.4542
MEM 901.718750 1775762617.5558
MEM 897.734375 1775762617.6576
MEM 901.707031 1775762617.7592
MEM 904.210938 1775762617.8611
MEM 898.445312 1775762617.9628
MEM 899.218750 1775762618.0645
MEM 900.527344 1775762618.1663
MEM 902.460938 1775762618.2680
MEM 893.941406 1775762618.3699
MEM 898.472656 1775762618.4717
MEM 896.421875 1775762618.5735
MEM 895.550781 1775762618.6752
MEM 899.328125 1775762618.7769
MEM 900.011719 1775762618.8788
MEM 898.941406 1775762618.9804
MEM 898.511719 1775762619.0821
MEM 896.968750 1775762619.1837
MEM 900.953125 1775762619.2865
MEM 897.855469 1775762619.3883
MEM 896.953125 1775762619.4900
MEM 897.078125 1775762619.5921
MEM 900.968750 1775762619.6941
MEM 896.968750 1775762619.7957
MEM 896.968750 1775762619.8975
MEM 900.953125 1775762620.0005
MEM 900.433594 1775762620.1022
MEM 896.953125 1775762620.2038
MEM 900.968750 1775762620.3055
MEM 896.539062 1775762620.4072
MEM 895.429688 1775762620.5088
MEM 895.429688 1775762620.6105
MEM 901.414062 1775762620.7125
MEM 895.933594 1775762620.8142
MEM 897.085938 1775762620.9159
MEM 897.093750 1775762621.0176
MEM 901.117188 1775762621.1194
MEM 899.136719 1775762621.2211
MEM 897.136719 1775762621.3228
MEM 905.441406 1775762621.4245
MEM 897.082031 1775762621.5263
MEM 897.082031 1775762621.6282
MEM 897.082031 1775762621.7302
MEM 897.082031 1775762621.8319
MEM 897.082031 1775762621.9336
MEM 897.082031 1775762622.0353
MEM 897.082031 1775762622.1371
MEM 897.082031 1775762622.2386
MEM 897.082031 1775762622.3407
MEM 897.082031 1775762622.4428
MEM 897.082031 1775762622.5442
MEM 897.082031 1775762622.6461
MEM 897.082031 1775762622.7477
MEM 897.082031 1775762622.8495
MEM 897.082031 1775762622.9512
MEM 897.082031 1775762623.0531
MEM 897.082031 1775762623.1547
MEM 897.082031 1775762623.2562
MEM 897.082031 1775762623.3579
MEM 897.082031 1775762623.4595
MEM 897.082031 1775762623.5613
MEM 897.082031 1775762623.6631
MEM 897.082031 1775762623.7649
MEM 897.082031 1775762623.8664
MEM 897.082031 1775762623.9685
MEM 897.082031 1775762624.0706
MEM 897.082031 1775762624.1724
MEM 897.082031 1775762624.2741
MEM 897.082031 1775762624.3756
MEM 897.082031 1775762624.4775
MEM 897.082031 1775762624.5794
MEM 897.082031 1775762624.6810
MEM 897.082031 1775762624.7830
MEM 897.082031 1775762624.8847
MEM 897.082031 1775762624.9863
MEM 897.082031 1775762625.0879
MEM 897.082031 1775762625.1896
MEM 897.082031 1775762625.2914
MEM 897.082031 1775762625.3932
MEM 897.082031 1775762625.4950
MEM 897.082031 1775762625.5968
MEM 897.082031 1775762625.6988
MEM 897.082031 1775762625.8005
MEM 897.082031 1775762625.9021
MEM 897.082031 1775762626.0037
MEM 897.082031 1775762626.1054
MEM 897.082031 1775762626.2074
MEM 897.082031 1775762626.3090
MEM 897.082031 1775762626.4108
MEM 897.082031 1775762626.5125
MEM 897.082031 1775762626.6147
MEM 897.082031 1775762626.7165
MEM 897.082031 1775762626.8183
MEM 897.082031 1775762626.9199
MEM 897.082031 1775762627.0216
MEM 897.082031 1775762627.1233
MEM 897.082031 1775762627.2251
MEM 897.082031 1775762627.3267
MEM 897.082031 1775762627.4286
MEM 897.082031 1775762627.5303
MEM 897.082031 1775762627.6318
MEM 897.082031 1775762627.7336
MEM 897.082031 1775762627.8353
MEM 897.082031 1775762627.9370
MEM 897.082031 1775762628.0385
MEM 897.082031 1775762628.1401
MEM 899.152344 1775762628.2420
MEM 899.945312 1775762628.3439
MEM 899.835938 1775762628.4456
MEM 900.160156 1775762628.5479
MEM 899.859375 1775762628.6496
MEM 897.859375 1775762628.7513
MEM 905.132812 1775762628.8535
MEM 899.843750 1775762628.9561
MEM 905.621094 1775762629.0581
MEM 895.675781 1775762629.1605
MEM 896.039062 1775762629.2636
MEM 896.710938 1775762629.3665
MEM 894.750000 1775762629.4686
MEM 901.417969 1775762629.5707
MEM 899.871094 1775762629.6729
MEM 895.878906 1775762629.7746
MEM 902.472656 1775762629.8765
MEM 897.894531 1775762629.9783
MEM 897.082031 1775762630.0800
MEM 897.089844 1775762630.1819
MEM 905.136719 1775762630.2840
MEM 897.074219 1775762630.3856
MEM 897.074219 1775762630.4875
MEM 901.089844 1775762630.5892
MEM 899.089844 1775762630.6911
MEM 897.089844 1775762630.7931
MEM 901.078125 1775762630.8957
MEM 901.101562 1775762630.9979
MEM 897.101562 1775762631.1003
MEM 897.085938 1775762631.2022
MEM 901.101562 1775762631.3045
MEM 898.648438 1775762631.4064
MEM 894.125000 1775762631.5084
MEM 899.546875 1775762631.6103
MEM 897.578125 1775762631.7120
MEM 898.125000 1775762631.8140
MEM 896.304688 1775762631.9159
MEM 898.507812 1775762632.0181
MEM 902.492188 1775762632.1208
MEM 899.976562 1775762632.2228
MEM 898.511719 1775762632.3246
MEM 896.511719 1775762632.4267
MEM 897.109375 1775762632.5289
MEM 899.894531 1775762632.6307
MEM 903.468750 1775762632.7327
MEM 897.480469 1775762632.8344
MEM 898.140625 1775762632.9363
MEM 903.480469 1775762633.0382
MEM 900.523438 1775762633.1402
MEM 897.441406 1775762633.2426
MEM 897.441406 1775762633.3443
MEM 897.441406 1775762633.4464
MEM 897.441406 1775762633.5483
MEM 897.441406 1775762633.6501
MEM 897.441406 1775762633.7525
MEM 897.441406 1775762633.8544
MEM 897.441406 1775762633.9565
MEM 897.441406 1775762634.0584
MEM 897.441406 1775762634.1603
MEM 897.441406 1775762634.2625
MEM 897.441406 1775762634.3645
MEM 897.441406 1775762634.4667
MEM 897.441406 1775762634.5687
MEM 897.441406 1775762634.6707
MEM 897.441406 1775762634.7731
MEM 897.441406 1775762634.8750
MEM 897.441406 1775762634.9770
MEM 897.441406 1775762635.0790
MEM 897.441406 1775762635.1809
MEM 897.441406 1775762635.2833
MEM 897.441406 1775762635.3851
MEM 897.441406 1775762635.4868
MEM 897.441406 1775762635.5888
MEM 897.441406 1775762635.6907
MEM 897.441406 1775762635.7928
MEM 897.441406 1775762635.8945
MEM 897.441406 1775762635.9964
MEM 897.441406 1775762636.0985
MEM 897.441406 1775762636.2004
MEM 897.441406 1775762636.3021
MEM 897.441406 1775762636.4040
MEM 897.441406 1775762636.5060
MEM 897.441406 1775762636.6079
MEM 897.441406 1775762636.7099
MEM 897.441406 1775762636.8119
MEM 897.441406 1775762636.9137
MEM 897.441406 1775762637.0156
MEM 897.441406 1775762637.1177
MEM 897.441406 1775762637.2196
MEM 897.441406 1775762637.3215
MEM 897.441406 1775762637.4241
MEM 897.441406 1775762637.5260
MEM 897.441406 1775762637.6282
MEM 897.441406 1775762637.7301
MEM 897.441406 1775762637.8322
MEM 897.441406 1775762637.9341
MEM 897.441406 1775762638.0362
MEM 897.441406 1775762638.1380
MEM 897.441406 1775762638.2401
MEM 897.441406 1775762638.3423
MEM 897.441406 1775762638.4440
MEM 897.441406 1775762638.5462
MEM 897.441406 1775762638.6490
MEM 897.441406 1775762638.7508
MEM 897.441406 1775762638.8528
MEM 897.441406 1775762638.9546
MEM 897.441406 1775762639.0571
MEM 897.441406 1775762639.1588
MEM 897.441406 1775762639.2606
MEM 897.441406 1775762639.3626
MEM 897.441406 1775762639.4644
MEM 897.441406 1775762639.5663
MEM 897.441406 1775762639.6683
MEM 897.441406 1775762639.7704
MEM 897.441406 1775762639.8721
MEM 897.441406 1775762639.9739
MEM 897.441406 1775762640.0756
MEM 897.441406 1775762640.1776
MEM 897.441406 1775762640.2792
MEM 897.441406 1775762640.3810
MEM 897.441406 1775762640.4828
MEM 897.441406 1775762640.5844
MEM 897.441406 1775762640.6861
MEM 897.441406 1775762640.7879
MEM 897.441406 1775762640.8896
MEM 897.441406 1775762640.9912
MEM 897.441406 1775762641.0934
MEM 897.441406 1775762641.1951
MEM 897.441406 1775762641.2968
MEM 897.441406 1775762641.3985
MEM 897.441406 1775762641.5011
MEM 897.441406 1775762641.6029
MEM 897.441406 1775762641.7047
MEM 897.441406 1775762641.8065
MEM 897.441406 1775762641.9083
MEM 897.441406 1775762642.0102
MEM 897.441406 1775762642.1120
MEM 897.441406 1775762642.2139
MEM 897.441406 1775762642.3160
MEM 897.441406 1775762642.4179
MEM 897.441406 1775762642.5203
MEM 897.441406 1775762642.6221
MEM 897.441406 1775762642.7241
MEM 897.441406 1775762642.8260
MEM 897.441406 1775762642.9277
MEM 897.570312 1775762643.0297
MEM 897.441406 1775762643.1314
MEM 897.441406 1775762643.2332
MEM 897.441406 1775762643.3351
MEM 897.441406 1775762643.4370
MEM 897.441406 1775762643.5387
MEM 897.441406 1775762643.6407
MEM 897.441406 1775762643.7424
MEM 897.441406 1775762643.8442
MEM 897.441406 1775762643.9459
MEM 897.441406 1775762644.0478
MEM 897.441406 1775762644.1496
MEM 897.441406 1775762644.2515
MEM 897.441406 1775762644.3534
MEM 897.441406 1775762644.4553
MEM 897.441406 1775762644.5569
MEM 897.441406 1775762644.6587
MEM 897.441406 1775762644.7605
MEM 897.441406 1775762644.8625
MEM 897.441406 1775762644.9644
MEM 897.441406 1775762645.0664
MEM 897.441406 1775762645.1684
MEM 897.441406 1775762645.2703
MEM 897.441406 1775762645.3721
MEM 897.441406 1775762645.4738
MEM 897.441406 1775762645.5756
MEM 897.441406 1775762645.6774
MEM 897.441406 1775762645.7793
MEM 897.441406 1775762645.8814
MEM 897.441406 1775762645.9836
MEM 897.441406 1775762646.0861
MEM 897.441406 1775762646.1880
MEM 897.441406 1775762646.2898
MEM 897.441406 1775762646.3914
MEM 897.441406 1775762646.4933
MEM 897.957031 1775762646.5951
MEM 897.441406 1775762646.6968
MEM 897.441406 1775762646.7985
MEM 897.441406 1775762646.9005
MEM 897.441406 1775762647.0023
MEM 897.441406 1775762647.1042
MEM 897.441406 1775762647.2059
MEM 897.441406 1775762647.3078
MEM 900.921875 1775762647.4095
MEM 897.441406 1775762647.5114
MEM 897.441406 1775762647.6141
MEM 900.773438 1775762647.7166
MEM 900.398438 1775762647.8183
MEM 900.597656 1775762647.9204
MEM 903.621094 1775762648.0220
MEM 898.578125 1775762648.1239
MEM 903.628906 1775762648.2264
MEM 900.597656 1775762648.3283
MEM 898.601562 1775762648.4300
MEM 902.585938 1775762648.5333
MEM 892.765625 1775762648.6351
MEM 900.062500 1775762648.7368
MEM 896.824219 1775762648.8388
MEM 897.339844 1775762648.9405
MEM 899.335938 1775762649.0426
MEM 897.367188 1775762649.1442
MEM 899.960938 1775762649.2462
MEM 903.371094 1775762649.3480
MEM 897.375000 1775762649.4497
MEM 901.906250 1775762649.5516
MEM 897.390625 1775762649.6534
MEM 901.687500 1775762649.7550
MEM 901.625000 1775762649.8567
MEM 897.652344 1775762649.9586
MEM 897.656250 1775762650.0603
MEM 899.671875 1775762650.1629
MEM 897.968750 1775762650.2648
MEM 904.109375 1775762650.3668
MEM 899.179688 1775762650.4692
MEM 900.597656 1775762650.5709
MEM 900.164062 1775762650.6730
MEM 898.164062 1775762650.7746
MEM 899.035156 1775762650.8775
MEM 894.945312 1775762650.9792
MEM 894.980469 1775762651.0809
MEM 897.011719 1775762651.1837
MEM 895.042969 1775762651.2859
MEM 896.515625 1775762651.3878
MEM 902.507812 1775762651.4899
MEM 898.507812 1775762651.5916
MEM 896.507812 1775762651.6934
MEM 900.523438 1775762651.7951
MEM 900.226562 1775762651.8968
MEM 903.246094 1775762651.9989
MEM 897.246094 1775762652.1006
MEM 899.277344 1775762652.2030
MEM 897.289062 1775762652.3050
MEM 897.273438 1775762652.4070
MEM 900.062500 1775762652.5096
MEM 897.289062 1775762652.6116
MEM 897.316406 1775762652.7134
MEM 897.316406 1775762652.8152
MEM 897.316406 1775762652.9176
MEM 897.316406 1775762653.0194
MEM 897.316406 1775762653.1212
MEM 897.316406 1775762653.2234
MEM 897.316406 1775762653.3251
MEM 897.316406 1775762653.4267
MEM 897.316406 1775762653.5284
MEM 897.316406 1775762653.6308
MEM 897.316406 1775762653.7327
MEM 897.316406 1775762653.8347
MEM 897.316406 1775762653.9367
MEM 897.316406 1775762654.0398
MEM 897.316406 1775762654.1421
MEM 897.316406 1775762654.2440
MEM 897.316406 1775762654.3458
MEM 897.316406 1775762654.4476
MEM 897.316406 1775762654.5494
MEM 897.316406 1775762654.6511
MEM 897.316406 1775762654.7530
MEM 897.316406 1775762654.8548
MEM 897.316406 1775762654.9565
MEM 897.316406 1775762655.0582
MEM 897.316406 1775762655.1599
MEM 897.316406 1775762655.2618
MEM 897.316406 1775762655.3636
MEM 897.316406 1775762655.4657
MEM 897.316406 1775762655.5676
MEM 897.316406 1775762655.6694
MEM 897.316406 1775762655.7715
MEM 897.316406 1775762655.8732
MEM 897.316406 1775762655.9750
MEM 897.316406 1775762656.0767
MEM 897.316406 1775762656.1784
MEM 897.316406 1775762656.2801
MEM 897.316406 1775762656.3817
MEM 897.316406 1775762656.4834
MEM 897.316406 1775762656.5852
MEM 897.316406 1775762656.6871
MEM 897.316406 1775762656.7888
MEM 897.316406 1775762656.8903
MEM 897.316406 1775762656.9919
MEM 897.316406 1775762657.0936
MEM 897.316406 1775762657.1953
MEM 897.316406 1775762657.2975
MEM 897.316406 1775762657.3992
MEM 897.417969 1775762657.5011
MEM 900.125000 1775762657.6036
MEM 897.417969 1775762657.7054
MEM 897.417969 1775762657.8072
MEM 897.417969 1775762657.9091
MEM 897.417969 1775762658.0108
MEM 897.417969 1775762658.1128
MEM 897.628906 1775762658.2147
MEM 898.761719 1775762658.3169
MEM 897.757812 1775762658.4188
MEM 897.757812 1775762658.5212
MEM 897.757812 1775762658.6230
MEM 897.757812 1775762658.7247
MEM 897.757812 1775762658.8267
MEM 897.757812 1775762658.9284
MEM 899.175781 1775762659.0304
MEM 897.757812 1775762659.1322
MEM 897.757812 1775762659.2342
MEM 897.757812 1775762659.3363
MEM 897.757812 1775762659.4380
MEM 897.757812 1775762659.5402
MEM 897.757812 1775762659.6420
MEM 897.757812 1775762659.7438
MEM 897.757812 1775762659.8455
MEM 897.757812 1775762659.9471
MEM 897.757812 1775762660.0491
MEM 897.757812 1775762660.1508
MEM 897.757812 1775762660.2527
MEM 897.757812 1775762660.3542
MEM 897.757812 1775762660.4560
MEM 897.757812 1775762660.5577
MEM 897.757812 1775762660.6595
MEM 897.757812 1775762660.7614
MEM 897.757812 1775762660.8631
MEM 897.757812 1775762660.9648
MEM 897.757812 1775762661.0670
MEM 897.757812 1775762661.1688
MEM 897.757812 1775762661.2706
MEM 897.757812 1775762661.3725
MEM 897.757812 1775762661.4743
MEM 897.757812 1775762661.5763
MEM 897.757812 1775762661.6780
MEM 897.757812 1775762661.7798
MEM 897.757812 1775762661.8817
MEM 897.757812 1775762661.9836
MEM 897.757812 1775762662.0859
MEM 897.757812 1775762662.1880
MEM 897.757812 1775762662.2907
MEM 897.757812 1775762662.3938
MEM 897.757812 1775762662.4961
MEM 897.757812 1775762662.5988
MEM 897.757812 1775762662.7012
MEM 897.757812 1775762662.8039
MEM 897.757812 1775762662.9061
MEM 897.757812 1775762663.0084
MEM 897.757812 1775762663.1108
MEM 897.757812 1775762663.2131
MEM 897.757812 1775762663.3153
MEM 897.757812 1775762663.4174
MEM 897.757812 1775762663.5199
MEM 897.757812 1775762663.6216
MEM 897.757812 1775762663.7242
MEM 897.757812 1775762663.8265
MEM 897.757812 1775762663.9283
MEM 897.757812 1775762664.0301
MEM 897.757812 1775762664.1325
MEM 897.757812 1775762664.2347
MEM 897.757812 1775762664.3372
MEM 897.757812 1775762664.4390
MEM 897.757812 1775762664.5412
MEM 899.562500 1775762664.6432
MEM 903.890625 1775762664.7451
MEM 901.308594 1775762664.8468
MEM 903.812500 1775762664.9487
MEM 895.800781 1775762665.0507
MEM 900.394531 1775762665.1533
MEM 898.136719 1775762665.2550
MEM 896.148438 1775762665.3566
MEM 898.394531 1775762665.4584
MEM 896.988281 1775762665.5603
MEM 899.554688 1775762665.6626
MEM 897.824219 1775762665.7644
MEM 897.816406 1775762665.8670
MEM 899.832031 1775762665.9688
MEM 897.832031 1775762666.0705
MEM 901.878906 1775762666.1726
MEM 901.492188 1775762666.2745
MEM 897.816406 1775762666.3763
MEM 897.816406 1775762666.4780
MEM 902.746094 1775762666.5801
MEM 900.761719 1775762666.6818
MEM 898.761719 1775762666.7837
MEM 902.746094 1775762666.8862
MEM 900.937500 1775762666.9879
MEM 898.746094 1775762667.0896
MEM 898.136719 1775762667.1920
MEM 897.039062 1775762667.2940
MEM 894.812500 1775762667.3957
MEM 897.632812 1775762667.4974
MEM 899.632812 1775762667.6000
MEM 898.468750 1775762667.7020
MEM 896.535156 1775762667.8040
MEM 902.523438 1775762667.9060
MEM 898.523438 1775762668.0079
MEM 897.281250 1775762668.1097
MEM 901.296875 1775762668.2114
MEM 899.296875 1775762668.3133
MEM 899.488281 1775762668.4152
MEM 903.308594 1775762668.5171
MEM 899.281250 1775762668.6195
MEM 897.410156 1775762668.7215
MEM 899.296875 1775762668.8235
MEM 903.960938 1775762668.9255
MEM 897.960938 1775762669.0277
MEM 901.199219 1775762669.1296
MEM 903.960938 1775762669.2314
MEM 897.960938 1775762669.3335
MEM 892.812500 1775762669.4356
MEM 894.886719 1775762669.5374
MEM 894.886719 1775762669.6392
MEM 894.886719 1775762669.7412
MEM 894.886719 1775762669.8432
MEM 894.886719 1775762669.9451
MEM 894.894531 1775762670.0472
MEM 894.894531 1775762670.1490
MEM 894.894531 1775762670.2509
MEM 894.894531 1775762670.3529
MEM 894.894531 1775762670.4549
MEM 894.894531 1775762670.5567
MEM 894.894531 1775762670.6585
MEM 894.894531 1775762670.7604
MEM 894.894531 1775762670.8623
MEM 894.894531 1775762670.9642
MEM 894.894531 1775762671.0660
MEM 894.894531 1775762671.1679
MEM 894.894531 1775762671.2696
MEM 894.894531 1775762671.3714
MEM 894.894531 1775762671.4734
MEM 894.894531 1775762671.5751
MEM 894.894531 1775762671.6770
MEM 894.894531 1775762671.7788
MEM 894.894531 1775762671.8807
MEM 894.894531 1775762671.9825
MEM 894.894531 1775762672.0844
MEM 894.894531 1775762672.1863
MEM 894.894531 1775762672.2880
MEM 894.894531 1775762672.3898
MEM 894.894531 1775762672.4919
MEM 894.894531 1775762672.5938
MEM 894.894531 1775762672.6956
MEM 894.894531 1775762672.7981
MEM 894.894531 1775762672.9001
MEM 894.894531 1775762673.0018
MEM 894.894531 1775762673.1037
MEM 894.894531 1775762673.2054
MEM 894.894531 1775762673.3070
MEM 894.894531 1775762673.4085
MEM 894.894531 1775762673.5103
MEM 894.894531 1775762673.6122
MEM 894.894531 1775762673.7141
MEM 897.343750 1775762673.8158
MEM 894.894531 1775762673.9177
MEM 894.894531 1775762674.0193
MEM 894.894531 1775762674.1211
MEM 894.894531 1775762674.2229
MEM 894.894531 1775762674.3246
MEM 894.894531 1775762674.4266
MEM 894.894531 1775762674.5284
MEM 894.894531 1775762674.6301
MEM 894.894531 1775762674.7319
MEM 894.976562 1775762674.8341
MEM 894.988281 1775762674.9360
MEM 898.082031 1775762675.0378
MEM 899.332031 1775762675.1396
MEM 897.585938 1775762675.2415
MEM 896.023438 1775762675.3434
MEM 902.781250 1775762675.4459
MEM 896.011719 1775762675.5477
MEM 896.011719 1775762675.6494
MEM 901.308594 1775762675.7514
MEM 899.308594 1775762675.8539
MEM 899.511719 1775762675.9557
MEM 898.406250 1775762676.0575
MEM 905.320312 1775762676.1593
MEM 901.320312 1775762676.2611
MEM 899.320312 1775762676.3628
MEM 901.382812 1775762676.4645
MEM 903.335938 1775762676.5663
MEM 901.347656 1775762676.6681
